locatie_id,volgnummer,apparaat_id,type,status,statusReason,timestamp
1011001,01,611057,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:29
1011001,02,811798,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:29
1011001,03,920366,Geldautomaat,Unavailable,False,2024-06-28 04:30:29
1011002,01,911448,Geldautomaat,Unavailable,False,2024-06-28 04:30:30
1011003,01,921129,Geldautomaat,Unavailable,False,2024-06-28 04:30:31
1012001,01,812212,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:31
1012006,01,914201,Geldautomaat,Unavailable,False,2024-06-28 04:30:32
1012007,01,921130,Geldautomaat,Unavailable,False,2024-06-28 04:30:33
1012009,01,921137,Geldautomaat,Unavailable,False,2024-06-28 04:30:33
1012013,01,920974,Geldautomaat,Unavailable,False,2024-06-28 04:30:34
1012013,02,812414,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:34
1012013,03,611347,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:34
1012014,01,812450,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:35
1012014,02,812469,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:35
1012015,01,920286,Geldautomaat,Unavailable,False,2024-06-28 04:30:35
1012015,02,611463,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:35
1012017,01,812969,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:36
1012017,02,812971,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:36
1012017,03,812972,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:36
1012017,04,812970,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:36
1012018,01,914888,Geldautomaat,Unavailable,False,2024-06-28 04:30:36
1013001,01,921139,Geldautomaat,Unavailable,False,2024-06-28 04:30:37
1013002,01,921142,Geldautomaat,Unavailable,False,2024-06-28 04:30:37
1013003,01,811960,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:38
1013003,02,813033,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:38
1015001,01,811741,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:38
1015002,01,921051,Geldautomaat,Unavailable,False,2024-06-28 04:30:38
1015003,01,920706,Geldautomaat,Unavailable,False,2024-06-28 04:30:39
1016002,01,921393,Geldautomaat,Unavailable,False,2024-06-28 04:30:39
1016004,01,930098,Geldautomaat,Unavailable,False,2024-06-28 04:30:40
1016005,01,914064,Geldautomaat,Unavailable,False,2024-06-28 04:30:40
1017006,01,911449,Geldautomaat,Unavailable,False,2024-06-28 04:30:42
1017007,01,921052,Geldautomaat,Unavailable,False,2024-06-28 04:30:42
1017008,01,921143,Geldautomaat,Unavailable,False,2024-06-28 04:30:43
1017009,01,911452,Geldautomaat,Unavailable,False,2024-06-28 04:30:43
1017009,02,610019,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:43
1017011,01,812816,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:44
1017011,02,812814,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:44
1017011,03,812815,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:44
1017011,04,611088,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:44
1017012,01,921151,Geldautomaat,Unavailable,False,2024-06-28 04:30:44
1018002,01,911009,Geldautomaat,Unavailable,False,2024-06-28 04:30:45
1018003,01,911010,Geldautomaat,Unavailable,False,2024-06-28 04:30:45
1018004,01,921394,Geldautomaat,Unavailable,False,2024-06-28 04:30:46
1018005,01,811066,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:46
1019001,01,912160,Geldautomaat,Unavailable,False,2024-06-28 04:30:46
1019004,01,812389,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:47
1019004,02,812821,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:47
1024001,01,921301,Geldautomaat,Unavailable,False,2024-06-28 04:30:47
1024002,01,920980,Geldautomaat,Unavailable,False,2024-06-28 04:30:48
1024004,01,811469,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:48
1025002,01,912151,Geldautomaat,Unavailable,False,2024-06-28 04:30:49
1025005,01,610938,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:49
1025005,02,913574,Geldautomaat,Unavailable,False,2024-06-28 04:30:49
1031003,01,930091,Geldautomaat,Unavailable,False,2024-06-28 04:30:50
1031005,01,920404,Geldautomaat,Unavailable,False,2024-06-28 04:30:50
1031006,01,812538,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:51
1033002,01,921255,Geldautomaat,Unavailable,False,2024-06-28 04:30:51
1034001,01,920276,Geldautomaat,Unavailable,False,2024-06-28 04:30:52
1034002,01,811049,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:52
1035002,01,921344,Geldautomaat,Unavailable,False,2024-06-28 04:30:52
1035003,01,811274,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:53
1035004,01,913080,Geldautomaat,Unavailable,False,2024-06-28 04:30:53
1035005,01,812593,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:54
1051006,01,812429,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:54
1052001,01,911286,Geldautomaat,Unavailable,False,2024-06-28 04:30:55
1053003,01,911558,Geldautomaat,Unavailable,False,2024-06-28 04:30:55
1053005,01,811795,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:56
1053006,01,921363,Geldautomaat,Unavailable,False,2024-06-28 04:30:56
1053009,01,812931,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:56
1053009,02,920354,Geldautomaat,Unavailable,False,2024-06-28 04:30:56
1053009,03,611456,Sealbag-automaat,Unavailable,False,2024-06-28 04:30:56
1053010,01,812934,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:57
1053010,02,812936,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:57
1053010,03,812935,Geld storten en opnemen,Unavailable,False,2024-06-28 04:30:57
1053010,04,812933,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:57
1053010,05,812932,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:57
1054002,01,921366,Geldautomaat,Unavailable,False,2024-06-28 04:30:57
1054003,01,921168,Geldautomaat,Unavailable,False,2024-06-28 04:30:58
1055003,01,930158,Geldautomaat,Unavailable,False,2024-06-28 04:30:58
1055004,01,921316,Geldautomaat,Unavailable,False,2024-06-28 04:30:59
1055006,01,811476,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:59
1055006,02,811321,Geld storten en opnemen,Unavailable,True,2024-06-28 04:30:59
1056002,01,911946,Geldautomaat,Unavailable,False,2024-06-28 04:31:00
1056004,01,912766,Geldautomaat,Unavailable,False,2024-06-28 04:31:00
1056005,01,811255,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:01
1057003,01,910036,Geldautomaat,Unavailable,False,2024-06-28 04:31:01
1057005,01,910064,Geldautomaat,Unavailable,False,2024-06-28 04:31:01
1058002,01,811251,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:02
1058002,02,610927,Sealbag-automaat,Unavailable,False,2024-06-28 04:31:02
1059001,01,914813,Geldautomaat,Unavailable,False,2024-06-28 04:31:02
1062001,01,812339,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:03
1062002,01,910082,Geldautomaat,Unavailable,False,2024-06-28 04:31:03
1062003,01,921287,Geldautomaat,Unavailable,False,2024-06-28 04:31:04
1062004,01,810021,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:04
1062004,02,611024,Sealbag-automaat,Unavailable,False,2024-06-28 04:31:04
1062006,01,812615,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:05
1063001,01,912611,Geldautomaat,Unavailable,False,2024-06-28 04:31:05
1063001,02,611286,Sealbag-automaat,Unavailable,False,2024-06-28 04:31:05
1063002,01,921372,Geldautomaat,Unavailable,False,2024-06-28 04:31:06
1063004,01,913551,Geldautomaat,Unavailable,False,2024-06-28 04:31:06
1063004,02,810710,Geld storten en opnemen,Unavailable,False,2024-06-28 04:31:06
1063004,03,810711,Geld storten en opnemen,Unavailable,False,2024-06-28 04:31:06
1063006,01,812976,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:07
1063006,02,811288,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:07
1065003,01,912804,Geldautomaat,Unavailable,False,2024-06-28 04:31:07
1065004,01,811719,Geld storten en opnemen,Unavailable,True,2024-06-28 04:31:07
