locatie_id,volgnummer,apparaat_id,type,status,statusReason,timestamp
1011001,01,611057,Sealbag-automaat,Unavailable,False,2024-08-30 02:47:50
1011001,02,811798,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:50
1011001,03,920366,Geldautomaat,Unavailable,False,2024-08-30 02:47:50
1011002,01,911448,Geldautomaat,Unavailable,False,2024-08-30 02:47:51
1011003,01,921129,Geldautomaat,Unavailable,False,2024-08-30 02:47:51
1012001,01,812212,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:52
1012002,01,810363,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:53
1012006,01,914201,Geldautomaat,Unavailable,False,2024-08-30 02:47:53
1012007,01,921130,Geldautomaat,Unavailable,False,2024-08-30 02:47:54
1012009,01,921137,Geldautomaat,Unavailable,False,2024-08-30 02:47:55
1012013,01,920974,Geldautomaat,Unavailable,False,2024-08-30 02:47:57
1012013,02,812414,Geld storten en opnemen,Unavailable,False,2024-08-30 02:47:57
1012013,03,611347,Sealbag-automaat,Unavailable,False,2024-08-30 02:47:57
1012014,01,812450,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:58
1012014,02,812469,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:58
1012015,01,920286,Geldautomaat,Unavailable,False,2024-08-30 02:47:58
1012015,02,611463,Sealbag-automaat,Unavailable,False,2024-08-30 02:47:58
1012017,01,812969,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:59
1012017,02,812971,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:59
1012017,03,812972,Geld storten en opnemen,Unavailable,True,2024-08-30 02:47:59
1012017,04,812970,Geld storten en opnemen,Unavailable,False,2024-08-30 02:47:59
1012018,01,914888,Geldautomaat,Unavailable,False,2024-08-30 02:47:59
1013001,01,921139,Geldautomaat,Unavailable,False,2024-08-30 02:48:00
1013002,01,921142,Geldautomaat,Unavailable,False,2024-08-30 02:48:01
1013003,01,811960,Geld storten en opnemen,Unavailable,True,2024-08-30 02:48:02
1013003,02,813033,Geld storten en opnemen,Unavailable,False,2024-08-30 02:48:02
1015001,01,811741,Geld storten en opnemen,Unavailable,True,2024-08-30 02:48:02
1015002,01,921051,Geldautomaat,Unavailable,False,2024-08-30 02:48:03
1015003,01,920706,Geldautomaat,Unavailable,False,2024-08-30 02:48:03
1016002,01,921393,Geldautomaat,Unavailable,False,2024-08-30 02:48:04
